uncertainty_level,freeze_size,lam,method,seed,total_cost_mean,operational_cost_mean,changed_actions_total,runtime_mean_sec,fallback_rate
low,0,1.0,periodic,22,13.113634444541646,7.302631578947368,28,1.8398836255073546e-05,0.8
low,0,1.0,periodic,23,11.099880408162697,7.070987654320987,14,1.0547952519522773e-05,0.8888888888888888
low,0,1.0,periodic,24,10.8152027984804,5.654411764705881,26,1.4240232606728872e-05,0.8333333333333334
low,0,1.0,periodic,25,7.68255813112242,7.010416666666667,5,1.166248694062233e-05,0.875
low,0,1.0,periodic,26,9.420035748035518,5.374691358024691,17,9.413394663068983e-06,0.8888888888888888
low,0,1.0,periodic,27,9.467343579025416,8.119444444444445,9,1.1199878321753607e-05,0.8888888888888888
low,0,1.0,periodic,28,12.297595262145292,8.800983436853002,27,1.4765986374446324e-05,0.8571428571428571
low,0,1.0,periodic,29,13.578596114386675,7.931666666666667,29,1.8672645092010497e-05,0.8
low,0,1.0,periodic,30,12.76970827392892,7.5,17,1.2095551937818527e-05,0.875
low,0,1.0,periodic,31,10.400730720664972,6.716666666666667,21,2.1633505821228027e-05,0.8
low,0,1.0,periodic,32,11.487536385010548,5.603535353535353,30,1.706149090420116e-05,0.8181818181818182
low,0,1.0,periodic,33,14.378520042701817,7.666666666666667,17,1.6121193766593933e-05,0.8333333333333334
low,0,1.0,periodic,34,12.19249393339643,7.869047619047619,15,1.4081065143857683e-05,0.8571428571428571
low,0,1.0,periodic,35,9.434753863318388,6.509259259259259,13,1.0155141353607178e-05,0.8888888888888888
low,0,1.0,periodic,36,11.495367787584419,6.7369281045751634,12,1.5093634525934855e-05,0.8333333333333334
low,0,1.0,periodic,37,11.154999953308037,5.1106060606060595,29,1.5184283256530762e-05,0.8181818181818182
low,0,1.0,periodic,38,8.415743909066375,6.049479166666666,12,1.083221286535263e-05,0.875
low,0,1.0,periodic,39,10.983660797229826,7.666666666666667,12,1.6224260131518047e-05,0.8333333333333334
low,0,1.0,event_triggered_no_stability,20,7.055555555555556,7.055555555555556,0,6.374923719300164e-05,1.0
low,0,1.0,event_triggered_no_stability,21,7.041666666666666,7.041666666666666,0,5.8350153267383575e-05,1.0
low,0,1.0,event_triggered_no_stability,22,7.033333333333334,7.033333333333334,0,5.713663995265961e-05,1.0
low,0,1.0,event_triggered_no_stability,23,7.092592592592592,7.092592592592592,0,6.14701873726315e-05,1.0
low,0,1.0,event_triggered_no_stability,24,7.081018518518519,7.081018518518519,0,0.051851074832181134,1.0
low,0,1.0,event_triggered_no_stability,25,7.010416666666667,7.010416666666667,0,6.017647683620453e-05,1.0
low,0,1.0,event_triggered_no_stability,26,7.080246913580247,7.080246913580247,0,6.33854005071852e-05,1.0
low,0,1.0,event_triggered_no_stability,27,7.0092592592592595,7.0092592592592595,0,6.258487701416016e-05,1.0
low,0,1.0,event_triggered_no_stability,28,7.017857142857143,7.017857142857143,0,5.949102342128754e-05,1.0
low,0,1.0,event_triggered_no_stability,29,7.033333333333334,7.033333333333334,0,6.313771009445191e-05,1.0
low,0,1.0,event_triggered_no_stability,30,7.0,7.0,0,6.082095205783844e-05,1.0
low,0,1.0,event_triggered_no_stability,31,7.0166666666666675,7.0166666666666675,0,0.06205119602382183,1.0
low,0,1.0,event_triggered_no_stability,32,7.128787878787879,7.128787878787879,0,0.056003541092980995,1.0
low,0,1.0,event_triggered_no_stability,33,7.0,7.0,0,6.584636867046356e-05,1.0
low,0,1.0,event_triggered_no_stability,34,7.011904761904761,7.011904761904761,0,6.188505462237767e-05,1.0
low,0,1.0,event_triggered_no_stability,35,7.0586419753086425,7.0586419753086425,0,5.907192826271057e-05,1.0
low,0,1.0,event_triggered_no_stability,36,7.069444444444444,7.069444444444444,0,0.11084555586179097,1.0
low,0,1.0,event_triggered_no_stability,37,7.037878787878787,7.037878787878787,0,0.055410049855709076,1.0
low,0,1.0,event_triggered_no_stability,38,7.0625,7.0625,0,6.610434502363205e-05,1.0
low,0,1.0,event_triggered_no_stability,39,7.0,7.0,0,6.32796436548233e-05,1.0
low,0,1.0,mpc,20,17.24690684135881,8.052680311890839,48,0.00013540105687247383,0.0
low,0,1.0,mpc,21,24.121472786281803,9.530208333333334,66,0.00012893741950392723,0.0
low,0,1.0,mpc,22,11.519635592375916,6.615,36,0.00012780390679836273,0.0
low,0,1.0,mpc,23,15.221672826323916,7.407952069716775,44,0.00012975393070114983,0.0
low,0,1.0,mpc,24,19.786132204270114,9.699184349212954,78,0.00013625031958023706,0.0
low,0,1.0,mpc,25,8.582469560199174,7.010416666666667,11,0.00012077391147613525,0.0
low,0,1.0,mpc,26,8.594508209239315,4.924768518518518,24,0.0001150042646461063,0.0
low,0,1.0,mpc,27,14.06946101995605,8.00925925925926,37,0.0001369627813498179,0.0
low,0,1.0,mpc,28,19.96093474364024,8.73044217687075,85,0.00012715347111225128,0.0
low,0,1.0,mpc,29,16.440726258163483,7.333823529411765,47,0.00012253336608409883,0.0
low,0,1.0,mpc,30,15.9592836218667,7.0,47,0.0001263911835849285,0.0
low,0,1.0,mpc,31,18.262661253539754,7.017156862745098,61,0.00011977776885032653,0.0
low,0,1.0,mpc,32,15.722218151757767,6.6015651874785,61,0.00011915645816109397,0.0
low,0,1.0,mpc,33,14.987476507270316,7.833333333333333,29,0.00012835673987865448,0.0
low,0,1.0,mpc,34,16.192672248435322,8.011278195488723,30,0.00013523229530879429,0.0
low,0,1.0,mpc,35,17.199206094503214,6.268041938997822,52,0.00012927792138523527,0.0
low,0,1.0,mpc,36,21.09950132065128,7.732602339181287,47,0.00012754773100217184,0.0
low,0,1.0,mpc,37,23.799726396809465,8.58133971291866,99,0.00012628937309438533,0.0
low,0,1.0,mpc,38,15.404146830319709,6.917279411764706,46,0.00012535788118839264,0.0
low,0,1.0,mpc,39,18.46687275255223,7.666666666666667,41,0.00012916574875513712,0.0
low,0,1.0,sarcrp,20,7.055555555555556,7.055555555555556,0,6.277403897709317e-05,1.0
low,0,1.0,sarcrp,21,7.041666666666666,7.041666666666666,0,6.0826074331998825e-05,1.0
low,0,1.0,sarcrp,22,7.033333333333334,7.033333333333334,0,5.6482478976249693e-05,1.0
low,0,1.0,sarcrp,23,7.092592592592592,7.092592592592592,0,5.7543317476908364e-05,1.0
low,0,1.0,sarcrp,24,7.081018518518519,7.081018518518519,0,0.05188865990688404,1.0
low,0,1.0,sarcrp,25,7.010416666666667,7.010416666666667,0,5.90016134083271e-05,1.0
low,0,1.0,sarcrp,26,7.080246913580247,7.080246913580247,0,5.800815092192756e-05,1.0
low,0,1.0,sarcrp,27,7.0092592592592595,7.0092592592592595,0,5.707310305701362e-05,1.0
low,0,1.0,sarcrp,28,7.017857142857143,7.017857142857143,0,5.63213335616248e-05,1.0
low,0,1.0,sarcrp,29,7.033333333333334,7.033333333333334,0,6.0249119997024536e-05,1.0
low,0,1.0,sarcrp,30,7.0,7.0,0,6.553111597895622e-05,1.0
low,0,1.0,sarcrp,31,7.0166666666666675,7.0166666666666675,0,0.06751678325235844,1.0
low,0,1.0,sarcrp,32,7.128787878787879,7.128787878787879,0,0.05607960881157355,1.0
low,0,1.0,sarcrp,33,7.0,7.0,0,6.0449043909708657e-05,1.0
low,0,1.0,sarcrp,34,7.011904761904761,7.011904761904761,0,5.8145395347050256e-05,1.0
low,0,1.0,sarcrp,35,7.0586419753086425,7.0586419753086425,0,5.981822808583578e-05,1.0
low,0,1.0,sarcrp,36,7.069444444444444,7.069444444444444,0,0.10158303442100684,1.0
low,0,1.0,sarcrp,37,7.037878787878787,7.037878787878787,0,0.061675414104353295,1.0
low,0,1.0,sarcrp,38,7.0625,7.0625,0,6.503425538539886e-05,1.0
low,0,1.0,sarcrp,39,7.0,7.0,0,5.741665760676066e-05,1.0
low,3,0.0,static,20,7.055555555555556,7.055555555555556,0,2.3014015621609158e-07,1.0
low,3,0.0,static,21,7.041666666666666,7.041666666666666,0,2.0070001482963562e-07,1.0
low,3,0.0,static,22,7.033333333333334,7.033333333333334,0,1.8924474716186522e-07,1.0
low,3,0.0,static,23,7.092592592592592,7.092592592592592,0,1.8916196293301053e-07,1.0
low,3,0.0,static,24,7.081018518518519,7.081018518518519,0,1.8967936436335245e-07,1.0
low,3,0.0,static,25,7.010416666666667,7.010416666666667,0,1.9138678908348083e-07,1.0
low,3,0.0,static,26,7.080246913580247,7.080246913580247,0,1.9495685895284018e-07,1.0
low,3,0.0,static,27,7.0092592592592595,7.0092592592592595,0,1.8874804178873697e-07,1.0
low,3,0.0,static,28,7.017857142857143,7.017857142857143,0,1.7295990671430316e-07,1.0
low,3,0.0,static,29,7.033333333333334,7.033333333333334,0,1.8067657947540283e-07,1.0
low,3,0.0,static,30,7.0,7.0,0,1.9976869225502014e-07,1.0
low,3,0.0,static,31,7.0166666666666675,7.0166666666666675,0,1.9334256649017333e-07,1.0
low,3,0.0,static,32,7.128787878787879,7.128787878787879,0,1.9439242102883078e-07,1.0
low,3,0.0,static,33,7.0,7.0,0,2.154459555943807e-07,1.0
low,3,0.0,static,34,7.011904761904761,7.011904761904761,0,1.9744038581848145e-07,1.0
low,3,0.0,static,35,7.0586419753086425,7.0586419753086425,0,1.771582497490777e-07,1.0
low,3,0.0,static,36,7.069444444444444,7.069444444444444,0,2.0054479440053305e-07,1.0
low,3,0.0,static,37,7.037878787878787,7.037878787878787,0,1.9032846797596326e-07,1.0
low,3,0.0,static,38,7.0625,7.0625,0,2.123415470123291e-07,1.0
low,3,0.0,static,39,7.0,7.0,0,1.9123156865437826e-07,1.0
low,3,0.0,full_reopt,20,16.259721743368075,7.830896686159845,45,9.048440390162998e-05,0.0
low,3,0.0,full_reopt,21,26.305890414041762,7.641727941176471,75,8.792197331786156e-05,0.0
low,3,0.0,full_reopt,22,13.993959732406278,5.803125,45,8.325167000293732e-05,0.0
low,3,0.0,full_reopt,23,21.78534982235433,6.029048656499636,67,8.21521712674035e-05,0.0
low,3,0.0,full_reopt,24,18.91529416974709,5.923611111111112,77,8.432908604542415e-05,0.0
low,3,0.0,full_reopt,25,8.582469560199174,7.010416666666667,11,9.307917207479477e-05,0.0
low,3,0.0,full_reopt,26,14.972128191772027,4.225694444444445,45,7.710109154383342e-05,0.0
low,3,0.0,full_reopt,27,15.586752294409441,8.00925925925926,40,9.380198187298245e-05,0.0
low,3,0.0,full_reopt,28,20.943807677845808,8.873299319727892,89,9.685462074620383e-05,0.0
low,3,0.0,full_reopt,29,17.120085992821597,7.333823529411765,51,8.842013776302337e-05,0.0
low,3,0.0,full_reopt,30,24.590087918863603,5.75,75,8.122297003865242e-05,0.0
low,3,0.0,full_reopt,31,16.997504443208676,6.218198529411764,63,8.660145103931428e-05,0.0
low,3,0.0,full_reopt,32,21.714298002505664,4.914141414141414,87,8.130683140321212e-05,0.0
low,3,0.0,full_reopt,33,22.094738033886458,7.833333333333333,49,9.108769396940868e-05,0.0
low,3,0.0,full_reopt,34,15.294540909661114,7.869047619047619,29,9.081033723694938e-05,0.0
low,3,0.0,full_reopt,35,19.1331305694485,5.703090958605665,63,8.680961198276943e-05,0.0
low,3,0.0,full_reopt,36,21.217667539041464,7.5667526659786715,43,9.268584350744884e-05,0.0
low,3,0.0,full_reopt,37,29.598612263971177,6.018455228981545,131,8.775801821188493e-05,0.0
low,3,0.0,full_reopt,38,17.336172358395075,5.776220383986928,56,8.463626727461815e-05,0.0
low,3,0.0,full_reopt,39,18.46687275255223,7.666666666666667,41,9.167691071828206e-05,0.0
low,3,0.0,periodic,20,9.65172970543669,7.609649122807018,11,1.1202775769763522e-05,0.8888888888888888
low,3,0.0,periodic,21,12.523151022883393,7.516995614035087,17,1.2450385838747025e-05,0.875
low,3,0.0,periodic,22,13.113634444541646,7.302631578947368,28,1.875832676887512e-05,0.8
low,3,0.0,periodic,23,11.099880408162697,7.070987654320987,14,1.0854254166285196e-05,0.8888888888888888
low,3,0.0,periodic,24,10.8152027984804,5.654411764705881,26,1.4052105446656546e-05,0.8333333333333334
low,3,0.0,periodic,25,7.68255813112242,7.010416666666667,5,1.1434778571128845e-05,0.875
low,3,0.0,periodic,26,9.420035748035518,5.374691358024691,17,9.862913025750055e-06,0.8888888888888888
low,3,0.0,periodic,27,9.467343579025416,8.119444444444445,9,1.1506179968516031e-05,0.8888888888888888
low,3,0.0,periodic,28,12.297595262145292,8.800983436853002,27,1.5242025256156921e-05,0.8571428571428571
low,3,0.0,periodic,29,13.578596114386675,7.931666666666667,29,1.8456950783729553e-05,0.8
low,3,0.0,periodic,30,12.76970827392892,7.5,17,1.185201108455658e-05,0.875
low,3,0.0,periodic,31,10.400730720664972,6.716666666666667,21,1.718886196613312e-05,0.8
low,3,0.0,periodic,32,11.487536385010548,5.603535353535353,30,1.531534574248574e-05,0.8181818181818182
low,3,0.0,periodic,33,14.378520042701817,7.666666666666667,17,1.5971561272939045e-05,0.8333333333333334
low,3,0.0,periodic,34,12.19249393339643,7.869047619047619,15,1.4485525233404977e-05,0.8571428571428571
low,3,0.0,periodic,35,9.434753863318388,6.509259259259259,13,1.080085833867391e-05,0.8888888888888888
low,3,0.0,periodic,36,11.495367787584419,6.7369281045751634,12,1.5963489810625713e-05,0.8333333333333334
low,3,0.0,periodic,37,11.154999953308037,5.1106060606060595,29,1.5894459052519366e-05,0.8181818181818182
low,3,0.0,periodic,38,8.415743909066375,6.049479166666666,12,1.0723713785409927e-05,0.875
low,3,0.0,periodic,39,10.983660797229826,7.666666666666667,12,1.6088907917340595e-05,0.8333333333333334
low,3,0.0,event_triggered_no_stability,20,7.055555555555556,7.055555555555556,0,6.354889935917324e-05,1.0
low,3,0.0,event_triggered_no_stability,21,7.041666666666666,7.041666666666666,0,6.358232349157333e-05,1.0
low,3,0.0,event_triggered_no_stability,22,7.033333333333334,7.033333333333334,0,6.140805780887603e-05,1.0
low,3,0.0,event_triggered_no_stability,23,7.092592592592592,7.092592592592592,0,6.131703654925029e-05,1.0
low,3,0.0,event_triggered_no_stability,24,7.081018518518519,7.081018518518519,0,0.05325246167679628,1.0
low,3,0.0,event_triggered_no_stability,25,7.010416666666667,7.010416666666667,0,5.972664803266525e-05,1.0
low,3,0.0,event_triggered_no_stability,26,7.080246913580247,7.080246913580247,0,5.805575185351902e-05,1.0
low,3,0.0,event_triggered_no_stability,27,7.0092592592592595,7.0092592592592595,0,5.9231287903255885e-05,1.0
low,3,0.0,event_triggered_no_stability,28,7.017857142857143,7.017857142857143,0,5.799931074891772e-05,1.0
low,3,0.0,event_triggered_no_stability,29,7.033333333333334,7.033333333333334,0,6.27804547548294e-05,1.0
low,3,0.0,event_triggered_no_stability,30,7.0,7.0,0,6.082328036427498e-05,1.0
low,3,0.0,event_triggered_no_stability,31,7.0166666666666675,7.0166666666666675,0,0.06179791428148747,1.0
low,3,0.0,event_triggered_no_stability,32,7.128787878787879,7.128787878787879,0,0.06229718097231605,1.0
low,3,0.0,event_triggered_no_stability,33,7.0,7.0,0,6.067939102649689e-05,1.0
low,3,0.0,event_triggered_no_stability,34,7.011904761904761,7.011904761904761,0,6.125228745596749e-05,1.0
low,3,0.0,event_triggered_no_stability,35,7.0586419753086425,7.0586419753086425,0,6.14263117313385e-05,1.0
low,3,0.0,event_triggered_no_stability,36,7.069444444444444,7.069444444444444,0,0.10542699322104454,1.0
low,3,0.0,event_triggered_no_stability,37,7.037878787878787,7.037878787878787,0,0.057104230604388496,1.0
low,3,0.0,event_triggered_no_stability,38,7.0625,7.0625,0,6.100209429860115e-05,1.0
low,3,0.0,event_triggered_no_stability,39,7.0,7.0,0,5.831196904182434e-05,1.0
low,3,0.0,mpc,20,17.24690684135881,8.052680311890839,48,0.00013235376940833198,0.0
low,3,0.0,mpc,21,24.121472786281803,9.530208333333334,66,0.00014138733968138695,0.0
low,3,0.0,mpc,22,11.519635592375916,6.615,36,0.00012984052300453187,0.0
low,3,0.0,mpc,23,15.221672826323916,7.407952069716775,44,0.00013366341590881348,0.0
low,3,0.0,mpc,24,19.786132204270114,9.699184349212954,78,0.00014065237094958624,0.0
low,3,0.0,mpc,25,8.582469560199174,7.010416666666667,11,0.00013047317042946815,0.0
low,3,0.0,mpc,26,8.594508209239315,4.924768518518518,24,0.00012256205081939697,0.0
low,3,0.0,mpc,27,14.06946101995605,8.00925925925926,37,0.00013510634501775107,0.0
low,3,0.0,mpc,28,19.96093474364024,8.73044217687075,85,0.00013561147664274489,0.0
low,3,0.0,mpc,29,16.440726258163483,7.333823529411765,47,0.00013198554515838623,0.0
low,3,0.0,mpc,30,15.9592836218667,7.0,47,0.00013001495972275734,0.0
low,3,0.0,mpc,31,18.262661253539754,7.017156862745098,61,0.0001333635300397873,0.0
low,3,0.0,mpc,32,15.722218151757767,6.6015651874785,61,0.0001280206170949069,0.0
low,3,0.0,mpc,33,14.987476507270316,7.833333333333333,29,0.00013275320331255594,0.0
low,3,0.0,mpc,34,16.192672248435322,8.011278195488723,30,0.00013364691819463457,0.0
low,3,0.0,mpc,35,17.199206094503214,6.268041938997822,52,0.0001244847145345476,0.0
low,3,0.0,mpc,36,21.09950132065128,7.732602339181287,47,0.000141853466629982,0.0
low,3,0.0,mpc,37,23.799726396809465,8.58133971291866,99,0.0001318908550522544,0.0
low,3,0.0,mpc,38,15.404146830319709,6.917279411764706,46,0.00013352837413549423,0.0
low,3,0.0,mpc,39,18.46687275255223,7.666666666666667,41,0.00013363920152187347,0.0
low,3,0.0,sarcrp,20,7.055555555555556,7.055555555555556,0,5.9457288848029246e-05,1.0
low,3,0.0,sarcrp,21,7.041666666666666,7.041666666666666,0,5.77620230615139e-05,1.0
low,3,0.0,sarcrp,22,7.033333333333334,7.033333333333334,0,6.08544796705246e-05,1.0
low,3,0.0,sarcrp,23,7.092592592592592,7.092592592592592,0,6.19130829970042e-05,1.0
low,3,0.0,sarcrp,24,7.081018518518519,7.081018518518519,0,0.05870663529882828,1.0
low,3,0.0,sarcrp,25,7.010416666666667,7.010416666666667,0,5.901837721467018e-05,1.0
low,3,0.0,sarcrp,26,7.080246913580247,7.080246913580247,0,5.7390580574671425e-05,1.0
low,3,0.0,sarcrp,27,7.0092592592592595,7.0092592592592595,0,5.765342050128513e-05,1.0
low,3,0.0,sarcrp,28,7.017857142857143,7.017857142857143,0,5.660126251833779e-05,1.0
low,3,0.0,sarcrp,29,7.033333333333334,7.033333333333334,0,5.7458505034446715e-05,1.0
low,3,0.0,sarcrp,30,7.0,7.0,0,5.7262834161520004e-05,1.0
low,3,0.0,sarcrp,31,7.0166666666666675,7.0166666666666675,0,0.06158667579293251,1.0
low,3,0.0,sarcrp,32,7.128787878787879,7.128787878787879,0,0.05624698204073039,1.0
low,3,0.0,sarcrp,33,7.0,7.0,0,6.625056266784668e-05,1.0
low,3,0.0,sarcrp,34,7.011904761904761,7.011904761904761,0,6.092073661940438e-05,1.0
low,3,0.0,sarcrp,35,7.0586419753086425,7.0586419753086425,0,6.024373902214898e-05,1.0
low,3,0.0,sarcrp,36,7.069444444444444,7.069444444444444,0,0.11445823311805725,1.0
low,3,0.0,sarcrp,37,7.037878787878787,7.037878787878787,0,0.05716219273480502,1.0
low,3,0.0,sarcrp,38,7.0625,7.0625,0,5.9672631323337555e-05,1.0
low,3,0.0,sarcrp,39,7.0,7.0,0,5.7151541113853455e-05,1.0
low,3,0.5,static,20,7.055555555555556,7.055555555555556,0,2.2889839278327094e-07,1.0
low,3,0.5,static,21,7.041666666666666,7.041666666666666,0,2.062879502773285e-07,1.0
low,3,0.5,static,22,7.033333333333334,7.033333333333334,0,2.0116567611694336e-07,1.0
low,3,0.5,static,23,7.092592592592592,7.092592592592592,0,2.1565291616651746e-07,1.0
low,3,0.5,static,24,7.081018518518519,7.081018518518519,0,1.9837170839309692e-07,1.0
low,3,0.5,static,25,7.010416666666667,7.010416666666667,0,2.1280720829963684e-07,1.0
low,3,0.5,static,26,7.080246913580247,7.080246913580247,0,1.9454293780856662e-07,1.0
low,3,0.5,static,27,7.0092592592592595,7.0092592592592595,0,1.9123156865437826e-07,1.0
low,3,0.5,static,28,7.017857142857143,7.017857142857143,0,1.9185245037078857e-07,1.0
low,3,0.5,static,29,7.033333333333334,7.033333333333334,0,1.9297003746032714e-07,1.0
low,3,0.5,static,30,7.0,7.0,0,1.9371509552001953e-07,1.0
low,3,0.5,static,31,7.0166666666666675,7.0166666666666675,0,2.115964889526367e-07,1.0
low,3,0.5,static,32,7.128787878787879,7.128787878787879,0,2.01504338871349e-07,1.0
low,3,0.5,static,33,7.0,7.0,0,2.117206652959188e-07,1.0
low,3,0.5,static,34,7.011904761904761,7.011904761904761,0,2.3309673581804547e-07,1.0
low,3,0.5,static,35,7.0586419753086425,7.0586419753086425,0,2.268287870619032e-07,1.0
low,3,0.5,static,36,7.069444444444444,7.069444444444444,0,2.222756544748942e-07,1.0
low,3,0.5,static,37,7.037878787878787,7.037878787878787,0,1.825392246246338e-07,1.0
low,3,0.5,static,38,7.0625,7.0625,0,1.9744038581848145e-07,1.0
low,3,0.5,static,39,7.0,7.0,0,2.02407439549764e-07,1.0
low,3,0.5,full_reopt,20,16.259721743368075,7.830896686159845,45,8.91726877954271e-05,0.0
low,3,0.5,full_reopt,21,26.305890414041762,7.641727941176471,75,8.543860167264938e-05,0.0
low,3,0.5,full_reopt,22,13.993959732406278,5.803125,45,8.161142468452454e-05,0.0
low,3,0.5,full_reopt,23,21.78534982235433,6.029048656499636,67,8.322257134649489e-05,0.0
low,3,0.5,full_reopt,24,18.91529416974709,5.923611111111112,77,8.201195547978084e-05,0.0
low,3,0.5,full_reopt,25,8.582469560199174,7.010416666666667,11,8.377386257052422e-05,0.0
low,3,0.5,full_reopt,26,14.972128191772027,4.225694444444445,45,7.687012354532878e-05,0.0
low,3,0.5,full_reopt,27,15.586752294409441,8.00925925925926,40,8.615478873252869e-05,0.0
low,3,0.5,full_reopt,28,20.943807677845808,8.873299319727892,89,9.520564760480608e-05,0.0
low,3,0.5,full_reopt,29,17.120085992821597,7.333823529411765,51,8.442476391792297e-05,0.0
low,3,0.5,full_reopt,30,24.590087918863603,5.75,75,7.971655577421188e-05,0.0
low,3,0.5,full_reopt,31,16.997504443208676,6.218198529411764,63,8.618421852588654e-05,0.0
low,3,0.5,full_reopt,32,21.714298002505664,4.914141414141414,87,7.809190587563948e-05,0.0
